transaction_id,true_label,predicted_label,illicit_probability,is_flagged,confidence
42708,1,1,0.9985239,1,0.9985239
3179,1,1,0.9985214,1,0.9985214
43268,1,1,0.9985214,1,0.9985214
15850,1,1,0.99852085,1,0.99852085
18964,1,1,0.99852043,1,0.99852043
41736,1,1,0.9985201,1,0.9985201
29431,1,1,0.9985181,1,0.9985181
1222,1,1,0.9985149,1,0.9985149
25472,1,1,0.99851465,1,0.99851465
44821,1,1,0.9985145,1,0.9985145
9144,1,1,0.99851173,1,0.99851173
10185,1,1,0.9985111,1,0.9985111
641,1,1,0.9985101,1,0.9985101
35046,1,1,0.99851,1,0.99851
34085,1,1,0.9985098,1,0.9985098
26192,1,1,0.99850905,1,0.99850905
8954,1,1,0.998508,1,0.998508
5209,1,1,0.99850583,1,0.99850583
36358,1,1,0.9985034,1,0.9985034
36744,1,1,0.9984956,1,0.9984956
44539,1,1,0.9984928,1,0.9984928
44227,1,1,0.9984926,1,0.9984926
39387,1,1,0.99849254,1,0.99849254
40690,1,1,0.9984893,1,0.9984893
27542,1,1,0.99848896,1,0.99848896
41792,1,1,0.9984883,1,0.9984883
11157,1,1,0.99848616,1,0.99848616
35189,1,1,0.99848205,1,0.99848205
34385,1,1,0.9984817,1,0.9984817
9422,1,1,0.99847966,1,0.99847966
15777,1,1,0.99847686,1,0.99847686
6136,1,1,0.9984762,1,0.9984762
8052,1,1,0.9984761,1,0.9984761
18329,1,1,0.9984756,1,0.9984756
7589,1,1,0.9984754,1,0.9984754
19947,1,1,0.9984718,1,0.9984718
5033,1,1,0.9984715,1,0.9984715
8625,1,1,0.9984692,1,0.9984692
24576,1,1,0.998469,1,0.998469
32342,1,1,0.99846447,1,0.99846447
14533,1,1,0.99846417,1,0.99846417
23232,1,1,0.9984631,1,0.9984631
23443,1,1,0.9984588,1,0.9984588
3378,1,1,0.99845517,1,0.99845517
24620,1,1,0.99845517,1,0.99845517
17457,1,1,0.99845326,1,0.99845326
15339,1,1,0.99845326,1,0.99845326
40470,1,1,0.99845177,1,0.99845177
4774,1,1,0.9984512,1,0.9984512
34822,1,1,0.9984458,1,0.9984458
45512,1,1,0.99844104,1,0.99844104
8399,1,1,0.9984397,1,0.9984397
10490,1,1,0.9984376,1,0.9984376
29937,1,1,0.9984359,1,0.9984359
21579,1,1,0.99843353,1,0.99843353
1198,1,1,0.9984316,1,0.9984316
7220,1,1,0.9984305,1,0.9984305
9156,1,1,0.99842924,1,0.99842924
9548,1,1,0.99842924,1,0.99842924
34677,0,1,0.9984219,1,0.9984219
36951,1,1,0.9984211,1,0.9984211
44056,1,1,0.99841756,1,0.99841756
6106,1,1,0.998417,1,0.998417
1789,1,1,0.99841505,1,0.99841505
9955,1,1,0.99841243,1,0.99841243
45654,1,1,0.9984122,1,0.9984122
25109,1,1,0.9984111,1,0.9984111
30723,1,1,0.9984095,1,0.9984095
25012,1,1,0.9984095,1,0.9984095
10200,1,1,0.9984061,1,0.9984061
30377,1,1,0.99840575,1,0.99840575
16770,1,1,0.9984049,1,0.9984049
40340,1,1,0.99840385,1,0.99840385
15,1,1,0.9984019,1,0.9984019
39005,1,1,0.9984013,1,0.9984013
38399,1,1,0.99839973,1,0.99839973
26179,1,1,0.99839914,1,0.99839914
28227,1,1,0.99839866,1,0.99839866
1770,1,1,0.998394,1,0.998394
21549,1,1,0.998393,1,0.998393
6944,1,1,0.99839294,1,0.99839294
30189,1,1,0.99839115,1,0.99839115
35192,1,1,0.9983901,1,0.9983901
27045,1,1,0.9983882,1,0.9983882
45664,0,1,0.9983859,1,0.9983859
29146,1,1,0.99838305,1,0.99838305
10180,1,1,0.99838305,1,0.99838305
2658,1,1,0.998379,1,0.998379
17145,1,1,0.99837494,1,0.99837494
16440,1,1,0.99837404,1,0.99837404
1957,1,1,0.9983725,1,0.9983725
19425,1,1,0.9983706,1,0.9983706
10734,1,1,0.99836904,1,0.99836904
41225,1,1,0.998367,1,0.998367
24995,1,1,0.9983606,1,0.9983606
18299,1,1,0.9983603,1,0.9983603
6387,1,1,0.9983603,1,0.9983603
15177,1,1,0.9983549,1,0.9983549
43425,1,1,0.9983543,1,0.9983543
42488,1,1,0.9983511,1,0.9983511
39656,1,1,0.9983507,1,0.9983507
24601,1,1,0.99834305,1,0.99834305
34399,1,1,0.9983418,1,0.9983418
24715,1,1,0.9983399,1,0.9983399
23894,1,1,0.9983379,1,0.9983379
39596,1,1,0.99833757,1,0.99833757
18858,1,1,0.99833745,1,0.99833745
24960,1,1,0.998334,1,0.998334
45866,1,1,0.99832743,1,0.99832743
44021,1,1,0.9983248,1,0.9983248
19746,1,1,0.99832416,1,0.99832416
22784,1,1,0.99831855,1,0.99831855
38792,1,1,0.9983176,1,0.9983176
43283,1,1,0.9983155,1,0.9983155
29641,1,1,0.9983151,1,0.9983151
42247,1,1,0.9983107,1,0.9983107
24141,1,1,0.99830985,1,0.99830985
46553,1,1,0.9983093,1,0.9983093
20252,1,1,0.99830633,1,0.99830633
10847,1,1,0.9983048,1,0.9983048
36639,1,1,0.9982997,1,0.9982997
14062,1,1,0.9982956,1,0.9982956
23790,1,1,0.99829483,1,0.99829483
39474,1,1,0.99829173,1,0.99829173
41142,1,1,0.9982889,1,0.9982889
229,1,1,0.9982886,1,0.9982886
38309,1,1,0.9982877,1,0.9982877
3442,1,1,0.99828696,1,0.99828696
11265,1,1,0.9982843,1,0.9982843
32565,1,1,0.9982842,1,0.9982842
25822,1,1,0.998273,1,0.998273
16724,0,1,0.99827236,1,0.99827236
6517,1,1,0.99826676,1,0.99826676
36559,1,1,0.9982664,1,0.9982664
11330,1,1,0.9982641,1,0.9982641
465,1,1,0.9982595,1,0.9982595
29297,1,1,0.99825674,1,0.99825674
39480,1,1,0.9982565,1,0.9982565
22167,1,1,0.99825156,1,0.99825156
19811,1,1,0.99824613,1,0.99824613
6082,1,1,0.99824154,1,0.99824154
38430,1,1,0.9982389,1,0.9982389
31356,1,1,0.9982367,1,0.9982367
46433,1,1,0.9982352,1,0.9982352
26145,1,1,0.99823517,1,0.99823517
30376,1,1,0.9982333,1,0.9982333
28250,1,1,0.9982297,1,0.9982297
2544,1,1,0.99822944,1,0.99822944
6579,1,1,0.9982292,1,0.9982292
16727,1,1,0.99822843,1,0.99822843
35858,1,1,0.99822617,1,0.99822617
29363,1,1,0.9982255,1,0.9982255
30501,1,1,0.99821997,1,0.99821997
14674,1,1,0.9982184,1,0.9982184
36538,1,1,0.9982157,1,0.9982157
27730,1,1,0.9982124,1,0.9982124
33001,1,1,0.9982108,1,0.9982108
38451,1,1,0.99820703,1,0.99820703
21574,1,1,0.9982047,1,0.9982047
19135,1,1,0.9982039,1,0.9982039
20812,1,1,0.9982013,1,0.9982013
33353,1,1,0.9981998,1,0.9981998
13595,1,1,0.9981981,1,0.9981981
22258,1,1,0.99819714,1,0.99819714
7441,1,1,0.99819434,1,0.99819434
37277,1,1,0.9981935,1,0.9981935
37299,1,1,0.9981895,1,0.9981895
44723,1,1,0.99818814,1,0.99818814
31773,1,1,0.9981873,1,0.9981873
2424,1,1,0.99818665,1,0.99818665
33490,1,1,0.9981852,1,0.9981852
38996,1,1,0.99818283,1,0.99818283
20138,1,1,0.99818265,1,0.99818265
41246,1,1,0.9981811,1,0.9981811
3954,1,1,0.99818015,1,0.99818015
2802,1,1,0.99817866,1,0.99817866
37089,1,1,0.9981772,1,0.9981772
46288,1,1,0.99817634,1,0.99817634
2786,1,1,0.9981755,1,0.9981755
44363,1,1,0.9981717,1,0.9981717
567,1,1,0.9981704,1,0.9981704
10457,1,1,0.9981704,1,0.9981704
16408,1,1,0.9981641,1,0.9981641
36065,1,1,0.99815816,1,0.99815816
31397,1,1,0.9981507,1,0.9981507
45180,1,1,0.99815035,1,0.99815035
40223,1,1,0.9981488,1,0.9981488
6555,1,1,0.9981477,1,0.9981477
6202,1,1,0.9981331,1,0.9981331
41642,1,1,0.9981329,1,0.9981329
31461,1,1,0.99813074,1,0.99813074
8872,1,1,0.99812174,1,0.99812174
42021,1,1,0.99812067,1,0.99812067
4915,1,1,0.9981185,1,0.9981185
10491,1,1,0.9981143,1,0.9981143
25709,1,1,0.9981129,1,0.9981129
20745,1,1,0.9981116,1,0.9981116
32719,1,1,0.9981093,1,0.9981093
41900,1,1,0.99810374,1,0.99810374
14502,1,1,0.99809945,1,0.99809945
33938,1,1,0.99809355,1,0.99809355
31505,1,1,0.9980918,1,0.9980918
18106,1,1,0.9980912,1,0.9980912
21905,1,1,0.99808955,1,0.99808955
8098,1,1,0.99808913,1,0.99808913
9421,1,1,0.9980885,1,0.9980885
43559,1,1,0.9980883,1,0.9980883
4173,1,1,0.99808264,1,0.99808264
41934,1,1,0.99807835,1,0.99807835
4027,1,1,0.99807644,1,0.99807644
28453,1,1,0.9980729,1,0.9980729
43180,1,1,0.9980724,1,0.9980724
34338,1,1,0.99806863,1,0.99806863
34362,1,1,0.99806863,1,0.99806863
23398,1,1,0.9980659,1,0.9980659
18004,1,1,0.99806494,1,0.99806494
40854,1,1,0.9980645,1,0.9980645
21421,1,1,0.9980626,1,0.9980626
43108,1,1,0.99806213,1,0.99806213
20757,1,1,0.99806154,1,0.99806154
10146,1,1,0.99805856,1,0.99805856
38458,1,1,0.99805814,1,0.99805814
30386,1,1,0.9980564,1,0.9980564
36946,1,1,0.998055,1,0.998055
41004,1,1,0.99805105,1,0.99805105
41746,1,1,0.9980491,1,0.9980491
24138,1,1,0.9980381,1,0.9980381
41962,1,1,0.9980351,1,0.9980351
37319,1,1,0.99803233,1,0.99803233
2635,1,1,0.99803054,1,0.99803054
13025,1,1,0.9980272,1,0.9980272
14833,1,1,0.9980227,1,0.9980227
27153,1,1,0.9980224,1,0.9980224
4181,1,1,0.9980203,1,0.9980203
1961,1,1,0.99801755,1,0.99801755
21896,1,1,0.9980155,1,0.9980155
27692,1,1,0.99801046,1,0.99801046
28636,1,1,0.99800456,1,0.99800456
14474,1,1,0.9980043,1,0.9980043
46331,1,1,0.99800354,1,0.99800354
757,1,1,0.99799895,1,0.99799895
11006,1,1,0.9979979,1,0.9979979
1635,1,1,0.99799776,1,0.99799776
27350,1,1,0.9979973,1,0.9979973
21723,1,1,0.9979939,1,0.9979939
15545,1,1,0.9979892,1,0.9979892
26124,1,1,0.9979881,1,0.9979881
39200,1,1,0.99797606,1,0.99797606
40337,1,1,0.9979753,1,0.9979753
28334,1,1,0.99797255,1,0.99797255
38872,1,1,0.9979717,1,0.9979717
21053,1,1,0.9979671,1,0.9979671
18242,1,1,0.997965,1,0.997965
42905,1,1,0.9979636,1,0.9979636
22463,1,1,0.9979636,1,0.9979636
22166,1,1,0.9979625,1,0.9979625
5546,1,1,0.9979615,1,0.9979615
21018,1,1,0.9979584,1,0.9979584
20635,1,1,0.9979579,1,0.9979579
42464,0,1,0.9979528,1,0.9979528
26688,1,1,0.99794465,1,0.99794465
17467,1,1,0.9979431,1,0.9979431
14780,1,1,0.997939,1,0.997939
46404,1,1,0.99793494,1,0.99793494
37059,1,1,0.99793065,1,0.99793065
18439,1,1,0.9979304,1,0.9979304
46376,1,1,0.997928,1,0.997928
9865,1,1,0.9979255,1,0.9979255
33644,1,1,0.9979246,1,0.9979246
10887,1,1,0.9979234,1,0.9979234
35784,1,1,0.99792045,1,0.99792045
3592,1,1,0.99791795,1,0.99791795
33181,1,1,0.9979177,1,0.9979177
19725,1,1,0.99791616,1,0.99791616
13377,1,1,0.997914,1,0.997914
37427,1,1,0.997914,1,0.997914
37890,1,1,0.99790955,1,0.99790955
10540,1,1,0.9979055,1,0.9979055
9512,1,1,0.997899,1,0.997899
44903,1,1,0.99789643,1,0.99789643
1383,1,1,0.9978958,1,0.9978958
38486,1,1,0.9978923,1,0.9978923
43649,1,1,0.9978914,1,0.9978914
2578,1,1,0.99788874,1,0.99788874
40714,1,1,0.99788684,1,0.99788684
6866,1,1,0.9978833,1,0.9978833
19637,1,1,0.997881,1,0.997881
16805,1,1,0.99787533,1,0.99787533
10888,1,1,0.9978659,1,0.9978659
7210,1,1,0.99786454,1,0.99786454
22000,1,1,0.997864,1,0.997864
42393,1,1,0.9978623,1,0.9978623
25993,1,1,0.99784994,1,0.99784994
24679,1,1,0.99784905,1,0.99784905
6668,1,1,0.9978478,1,0.9978478
20551,1,1,0.99783915,1,0.99783915
26691,1,1,0.9978369,1,0.9978369
7745,1,1,0.9978319,1,0.9978319
29178,1,1,0.99783015,1,0.99783015
28126,1,1,0.99782455,1,0.99782455
25899,1,1,0.997821,1,0.997821
45439,1,1,0.9978164,1,0.9978164
40675,1,1,0.99781454,1,0.99781454
65,1,1,0.99780947,1,0.99780947
24065,1,1,0.99780893,1,0.99780893
14855,1,1,0.99780494,1,0.99780494
26566,1,1,0.9978007,1,0.9978007
38906,1,1,0.9977986,1,0.9977986
28371,1,1,0.99779475,1,0.99779475
41188,1,1,0.9977946,1,0.9977946
36418,1,1,0.9977915,1,0.9977915
9661,1,1,0.9977867,1,0.9977867
44308,1,1,0.9977859,1,0.9977859
41464,1,1,0.99778515,1,0.99778515
22321,1,1,0.9977834,1,0.9977834
20327,1,1,0.99778056,1,0.99778056
37386,1,1,0.9977799,1,0.9977799
18201,1,1,0.99777895,1,0.99777895
23881,1,1,0.9977768,1,0.9977768
5902,1,1,0.9977745,1,0.9977745
8665,1,1,0.99777216,1,0.99777216
32084,1,1,0.9977711,1,0.9977711
4302,1,1,0.9977635,1,0.9977635
23380,1,1,0.9977624,1,0.9977624
28538,1,1,0.99776155,1,0.99776155
40038,1,1,0.9977605,1,0.9977605
45388,1,1,0.99775404,1,0.99775404
10184,1,1,0.9977538,1,0.9977538
23736,1,1,0.9977529,1,0.9977529
7393,1,1,0.99775076,1,0.99775076
36895,1,1,0.99774456,1,0.99774456
42552,1,1,0.9977425,1,0.9977425
13941,1,1,0.99773955,1,0.99773955
45806,1,1,0.99773705,1,0.99773705
46263,1,1,0.99773145,1,0.99773145
28768,1,1,0.9977306,1,0.9977306
41258,1,1,0.99772656,1,0.99772656
17033,1,1,0.99772435,1,0.99772435
6382,1,1,0.9977195,1,0.9977195
28336,1,1,0.99771816,1,0.99771816
20112,1,1,0.99771464,1,0.99771464
44053,1,1,0.9977132,1,0.9977132
11994,1,1,0.99771297,1,0.99771297
21236,1,1,0.99771106,1,0.99771106
4842,1,1,0.9977087,1,0.9977087
40021,1,1,0.9977008,1,0.9977008
33541,1,1,0.99769735,1,0.99769735
37592,1,1,0.9976938,1,0.9976938
12859,1,1,0.9976923,1,0.9976923
1784,1,1,0.99769115,1,0.99769115
13657,1,1,0.9976909,1,0.9976909
366,1,1,0.997689,1,0.997689
1074,1,1,0.997689,1,0.997689
42235,1,1,0.997686,1,0.997686
39997,1,1,0.9976852,1,0.9976852
38838,1,1,0.9976833,1,0.9976833
17993,1,1,0.9976796,1,0.9976796
34371,1,1,0.9976763,1,0.9976763
42712,1,1,0.99767464,1,0.99767464
2846,1,1,0.997672,1,0.997672
15012,1,1,0.9976701,1,0.9976701
1159,1,1,0.9976655,1,0.9976655
16363,1,1,0.9976623,1,0.9976623
4036,1,1,0.99765676,1,0.99765676
41572,1,1,0.99764794,1,0.99764794
41505,1,1,0.9976455,1,0.9976455
25492,1,1,0.99764407,1,0.99764407
17725,1,1,0.9976436,1,0.9976436
46261,1,1,0.99764335,1,0.99764335
9027,1,1,0.99764335,1,0.99764335
42158,1,1,0.99764305,1,0.99764305
29250,1,1,0.9976387,1,0.9976387
10161,1,1,0.99763197,1,0.99763197
34499,1,1,0.9976277,1,0.9976277
19324,1,1,0.997625,1,0.997625
27397,1,1,0.9976238,1,0.9976238
14841,1,1,0.99762255,1,0.99762255
42428,1,1,0.9976221,1,0.9976221
37798,1,1,0.9976219,1,0.9976219
32069,1,1,0.9976209,1,0.9976209
34620,1,1,0.9976208,1,0.9976208
40818,1,1,0.9976187,1,0.9976187
32160,1,1,0.9976187,1,0.9976187
29263,1,1,0.9976158,1,0.9976158
25069,1,1,0.9976153,1,0.9976153
35983,1,1,0.99761355,1,0.99761355
19926,1,1,0.997612,1,0.997612
12458,1,1,0.99760723,1,0.99760723
46448,1,1,0.9976047,1,0.9976047
14441,1,1,0.9976034,1,0.9976034
37170,1,1,0.99760085,1,0.99760085
16595,1,1,0.9975993,1,0.9975993
31017,1,1,0.99759793,1,0.99759793
45668,1,1,0.9975948,1,0.9975948
18698,1,1,0.9975941,1,0.9975941
20709,1,1,0.9975896,1,0.9975896
9629,1,1,0.9975887,1,0.9975887
7921,1,1,0.99758774,1,0.99758774
1060,1,1,0.997581,1,0.997581
22021,1,1,0.99757975,1,0.99757975
29717,1,1,0.99757856,1,0.99757856
31330,1,1,0.99757224,1,0.99757224
40106,1,1,0.99757147,1,0.99757147
17939,1,1,0.99756694,1,0.99756694
45830,1,1,0.9975625,1,0.9975625
40733,1,1,0.9975617,1,0.9975617
17351,1,1,0.9975609,1,0.9975609
20071,1,1,0.99755776,1,0.99755776
17727,1,1,0.9975556,1,0.9975556
22232,1,1,0.9975541,1,0.9975541
14863,1,1,0.9975509,1,0.9975509
39939,1,1,0.9975487,1,0.9975487
10111,1,1,0.99754804,1,0.99754804
36230,1,1,0.99754685,1,0.99754685
3152,1,1,0.9975455,1,0.9975455
23253,1,1,0.99754333,1,0.99754333
46516,1,1,0.997538,1,0.997538
8754,1,1,0.99753577,1,0.99753577
29080,1,1,0.997535,1,0.997535
3519,1,1,0.9975342,1,0.9975342
13187,1,1,0.9975304,1,0.9975304
42760,1,1,0.997522,1,0.997522
6697,1,1,0.9975216,1,0.9975216
33211,1,1,0.9975158,1,0.9975158
9684,1,1,0.9975144,1,0.9975144
23251,1,1,0.99750996,1,0.99750996
34221,1,1,0.9974964,1,0.9974964
41663,1,1,0.9974942,1,0.9974942
30202,1,1,0.99749386,1,0.99749386
36311,1,1,0.99748886,1,0.99748886
29185,1,1,0.9974882,1,0.9974882
4123,1,1,0.99747914,1,0.99747914
19453,1,1,0.99747866,1,0.99747866
14915,1,1,0.99747694,1,0.99747694
14543,1,1,0.99746263,1,0.99746263
36930,1,1,0.99746025,1,0.99746025
5891,1,1,0.99746025,1,0.99746025
32602,1,1,0.99745136,1,0.99745136
6988,1,1,0.9974491,1,0.9974491
26316,1,1,0.9974491,1,0.9974491
41036,1,1,0.9974475,1,0.9974475
811,1,1,0.99744403,1,0.99744403
24094,1,1,0.9974438,1,0.9974438
1096,1,1,0.9974415,1,0.9974415
25987,1,1,0.99743867,1,0.99743867
39152,1,1,0.9974264,1,0.9974264
5198,1,1,0.99742347,1,0.99742347
4811,1,1,0.9974188,1,0.9974188
29027,1,1,0.99741715,1,0.99741715
10101,1,1,0.99741715,1,0.99741715
1904,1,1,0.9974145,1,0.9974145
45453,1,1,0.99740446,1,0.99740446
31906,1,1,0.9974008,1,0.9974008
33114,1,1,0.99739826,1,0.99739826
45596,1,1,0.9973907,1,0.9973907
18042,1,1,0.99738944,1,0.99738944
22314,1,1,0.9973891,1,0.9973891
29677,1,1,0.997388,1,0.997388
36924,1,1,0.997387,1,0.997387
12167,1,1,0.9973813,1,0.9973813
40169,1,1,0.99738014,1,0.99738014
19773,1,1,0.9973778,1,0.9973778
31949,1,1,0.99737597,1,0.99737597
37772,1,1,0.9973756,1,0.9973756
43721,1,1,0.99737406,1,0.99737406
11680,1,1,0.9973659,1,0.9973659
17447,1,1,0.99736506,1,0.99736506
24664,1,1,0.9973637,1,0.9973637
29312,1,1,0.99736243,1,0.99736243
34077,1,1,0.9973602,1,0.9973602
11260,1,1,0.9973484,1,0.9973484
18758,1,1,0.9973454,1,0.9973454
13946,1,1,0.99734527,1,0.99734527
27237,1,1,0.9973405,1,0.9973405
44756,1,1,0.99733704,1,0.99733704
30703,1,1,0.997334,1,0.997334
31302,1,1,0.9973288,1,0.9973288
41172,1,1,0.997328,1,0.997328
4323,1,1,0.99732625,1,0.99732625
43916,1,1,0.99732584,1,0.99732584
26586,1,1,0.9973245,1,0.9973245
46147,1,1,0.99732214,1,0.99732214
772,1,1,0.9973202,1,0.9973202
14183,1,1,0.99731725,1,0.99731725
15978,1,1,0.9973067,1,0.9973067
21434,1,1,0.99730474,1,0.99730474
12917,1,1,0.99730176,1,0.99730176
7287,1,1,0.9972976,1,0.9972976
30826,1,1,0.99729425,1,0.99729425
45524,1,1,0.9972804,1,0.9972804
21926,0,1,0.99727803,1,0.99727803
30446,1,1,0.9972711,1,0.9972711
46109,1,1,0.997267,1,0.997267
9092,1,1,0.9972665,1,0.9972665
36540,1,1,0.9972633,1,0.9972633
9988,1,1,0.9972606,1,0.9972606
17771,1,1,0.99726033,1,0.99726033
29511,1,1,0.99725384,1,0.99725384
8508,1,1,0.99725264,1,0.99725264
34658,1,1,0.9972502,1,0.9972502
7837,1,1,0.9972483,1,0.9972483
42758,1,1,0.9972478,1,0.9972478
39163,1,1,0.9972422,1,0.9972422
10672,1,1,0.99722785,1,0.99722785
41807,1,1,0.99722725,1,0.99722725
28772,1,1,0.9972265,1,0.9972265
45616,1,1,0.99722594,1,0.99722594
24484,1,1,0.9972253,1,0.9972253
26718,1,1,0.9972119,1,0.9972119
3699,1,1,0.99720615,1,0.99720615
6637,1,1,0.99720407,1,0.99720407
4818,1,1,0.99720347,1,0.99720347
32177,1,1,0.9972019,1,0.9972019
1155,1,1,0.9972003,1,0.9972003
3290,1,1,0.99719566,1,0.99719566
1365,1,1,0.99718577,1,0.99718577
44979,1,1,0.9971796,1,0.9971796
30817,1,1,0.99717027,1,0.99717027
29674,1,1,0.9971695,1,0.9971695
30437,1,1,0.9971659,1,0.9971659
23779,1,1,0.9971653,1,0.9971653
21142,1,1,0.9971607,1,0.9971607
40546,1,1,0.99715966,1,0.99715966
25244,1,1,0.99715215,1,0.99715215
30568,1,1,0.99714655,1,0.99714655
17436,1,1,0.99714357,1,0.99714357
17659,1,1,0.99714166,1,0.99714166
13822,1,1,0.9971403,1,0.9971403
5245,1,1,0.9971321,1,0.9971321
13668,1,1,0.99712735,1,0.99712735
20234,1,1,0.99712414,1,0.99712414
36897,1,1,0.9971203,1,0.9971203
445,1,1,0.9971136,1,0.9971136
4431,1,1,0.9971125,1,0.9971125
20730,1,1,0.99710864,1,0.99710864
1809,1,1,0.99710697,1,0.99710697
34815,1,1,0.99710625,1,0.99710625
42155,1,1,0.9970999,1,0.9970999
33003,1,1,0.99709547,1,0.99709547
45091,1,1,0.99709535,1,0.99709535
33121,1,1,0.9970933,1,0.9970933
29311,1,1,0.99708706,1,0.99708706
5436,1,1,0.997084,1,0.997084
10756,1,1,0.99708265,1,0.99708265
22157,1,1,0.9970792,1,0.9970792
643,1,1,0.9970779,1,0.9970779
22655,1,1,0.99707454,1,0.99707454
4457,1,1,0.9970733,1,0.9970733
19395,1,1,0.99705845,1,0.99705845
5132,1,1,0.9970573,1,0.9970573
12680,1,1,0.9970564,1,0.9970564
14840,1,1,0.9970513,1,0.9970513
35882,1,1,0.99704945,1,0.99704945
17877,1,1,0.9970473,1,0.9970473
10106,1,1,0.99704057,1,0.99704057
43480,1,1,0.99703866,1,0.99703866
38201,1,1,0.997038,1,0.997038
16166,1,1,0.9970362,1,0.9970362
25789,1,1,0.99702114,1,0.99702114
27051,1,1,0.997018,1,0.997018
25683,1,1,0.99701464,1,0.99701464
14113,1,1,0.9970129,1,0.9970129
1298,1,1,0.9969998,1,0.9969998
45238,1,1,0.9969989,1,0.9969989
16822,1,1,0.9969946,1,0.9969946
18826,1,1,0.99699426,1,0.99699426
43530,1,1,0.99699026,1,0.99699026
15729,1,1,0.9969864,1,0.9969864
23816,1,1,0.9969862,1,0.9969862
11730,1,1,0.9969802,1,0.9969802
19307,1,1,0.9969781,1,0.9969781
34682,1,1,0.99697244,1,0.99697244
32073,1,1,0.9969694,1,0.9969694
15624,1,1,0.9969608,1,0.9969608
36716,1,1,0.9969605,1,0.9969605
7518,1,1,0.9969604,1,0.9969604
19803,1,1,0.9969496,1,0.9969496
29833,1,1,0.9969473,1,0.9969473
40012,1,1,0.99694026,1,0.99694026
31371,1,1,0.99693894,1,0.99693894
43708,1,1,0.9969373,1,0.9969373
21793,1,1,0.99693406,1,0.99693406
9959,1,1,0.9969181,1,0.9969181
43550,1,1,0.99691665,1,0.99691665
12901,1,1,0.99691266,1,0.99691266
2124,1,1,0.99690884,1,0.99690884
14358,1,1,0.996908,1,0.996908
42951,1,1,0.99690723,1,0.99690723
17295,1,1,0.99689895,1,0.99689895
46285,1,1,0.9968959,1,0.9968959
40440,1,1,0.9968933,1,0.9968933
1661,1,1,0.9968788,1,0.9968788
24833,1,1,0.99687696,1,0.99687696
37770,1,1,0.99687433,1,0.99687433
39883,1,1,0.99686986,1,0.99686986
35104,1,1,0.99686563,1,0.99686563
3702,1,1,0.99686074,1,0.99686074
39552,1,1,0.9968556,1,0.9968556
10262,1,1,0.99684566,1,0.99684566
28098,1,1,0.9968347,1,0.9968347
10548,1,1,0.9968291,1,0.9968291
45222,1,1,0.9968199,1,0.9968199
7743,1,1,0.99680775,1,0.99680775
26550,1,1,0.99680775,1,0.99680775
34679,1,1,0.99680686,1,0.99680686
38169,1,1,0.99680495,1,0.99680495
7262,1,1,0.99678767,1,0.99678767
42285,1,1,0.9967835,1,0.9967835
22262,1,1,0.996781,1,0.996781
34504,1,1,0.996775,1,0.996775
32025,1,1,0.9967718,1,0.9967718
39212,1,1,0.9967661,1,0.9967661
18622,1,1,0.9967631,1,0.9967631
37469,1,1,0.99674714,1,0.99674714
20625,1,1,0.99674684,1,0.99674684
15073,1,1,0.99673986,1,0.99673986
11761,1,1,0.9967388,1,0.9967388
36803,1,1,0.99672985,1,0.99672985
5203,1,1,0.9967288,1,0.9967288
27965,1,1,0.9967248,1,0.9967248
21888,1,1,0.9967033,1,0.9967033
13309,1,1,0.9967002,1,0.9967002
45059,1,1,0.99669397,1,0.99669397
10179,1,1,0.99669147,1,0.99669147
17518,1,1,0.9966875,1,0.9966875
32453,1,1,0.9966825,1,0.9966825
41497,1,1,0.99668205,1,0.99668205
10807,1,1,0.9966807,1,0.9966807
1518,1,1,0.99667656,1,0.99667656
31582,1,1,0.9966756,1,0.9966756
40734,1,1,0.9966737,1,0.9966737
13610,1,1,0.9966737,1,0.9966737
14852,1,1,0.9966724,1,0.9966724
35626,1,1,0.9966709,1,0.9966709
38765,1,1,0.9966647,1,0.9966647
43023,1,1,0.99666166,1,0.99666166
41630,1,1,0.9966614,1,0.9966614
21233,1,1,0.9966591,1,0.9966591
37240,1,1,0.99665684,1,0.99665684
43773,1,1,0.99665684,1,0.99665684
36151,1,1,0.99664605,1,0.99664605
2480,1,1,0.9966415,1,0.9966415
34174,1,1,0.9966396,1,0.9966396
43722,1,1,0.9966322,1,0.9966322
46035,1,1,0.99662113,1,0.99662113
46223,1,1,0.9966133,1,0.9966133
15096,1,1,0.996603,1,0.996603
38901,1,1,0.99660206,1,0.99660206
41386,1,1,0.99659467,1,0.99659467
42251,1,1,0.99659324,1,0.99659324
16181,1,1,0.9965924,1,0.9965924
20617,1,1,0.99658704,1,0.99658704
43252,1,1,0.9965833,1,0.9965833
30763,1,1,0.99658203,1,0.99658203
19951,1,1,0.9965634,1,0.9965634
39642,1,1,0.9965631,1,0.9965631
30782,1,1,0.99656105,1,0.99656105
5119,1,1,0.9965593,1,0.9965593
17932,1,1,0.9965507,1,0.9965507
29839,1,1,0.9965458,1,0.9965458
41466,1,1,0.9965449,1,0.9965449
25436,1,1,0.9965422,1,0.9965422
20089,1,1,0.99653435,1,0.99653435
39309,1,1,0.99652725,1,0.99652725
9938,1,1,0.9965257,1,0.9965257
45009,1,1,0.99651724,1,0.99651724
42690,1,1,0.9965125,1,0.9965125
7740,1,1,0.9965117,1,0.9965117
45867,1,1,0.99650645,1,0.99650645
